GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1400000US39035140702,39035140702,"Census Tract 1407.02, Cuyahoga County, Ohio",612,84,51288,8285,36.3,9.9,60278,17323,54.6,9.6,51466,12573,0.0,4.8,-,**,0.0,4.8,-,**,0.0,4.8,-,**,6.0,6.1,-,**,3.1,3.3,-,**,0.0,4.8,-,**,36.3,9.9,60278,17323,3.9,4.6,-,**,43.3,10.1,50729,13710,29.7,10.4,53056,26335,23.0,6.3,39219,20200,417,78,54583,14963,37.4,13.5,55833,37167,62.6,13.5,53750,19619,61.6,15.1,70817,16723,34.1,15.6,37596,24583,4.3,5.0,-,**,195,64,48958,6673,44.1,16.9,45962,13273,39.0,16.4,43750,21404,5.1,7.4,-,**,55.9,16.9,50655,13024,53.8,16.9,50417,17803,2.1,4.1,-,**,36.1,(X),(X),(X),35.0,(X),(X),(X),38.5,(X),(X),(X)
1400000US39035140800,39035140800,"Census Tract 1408, Cuyahoga County, Ohio",1733,63,34917,12911,43.3,5.2,35000,14325,44.8,6.5,23438,11129,0.0,1.7,-,**,11.7,4.0,59688,13422,0.0,1.7,-,**,0.0,1.7,-,**,0.3,0.5,-,**,1.4,1.6,-,**,42.5,5.2,33833,15785,1.1,1.4,-,**,29.0,5.0,59352,12351,38.0,6.2,40441,26692,32.0,4.1,14864,3575,768,115,67586,17759,42.8,10.2,57118,31025,57.2,10.2,69009,14382,72.3,11.1,69181,13016,22.5,9.6,46298,41255,5.2,5.7,-,**,965,123,16004,3522,66.9,7.8,14541,3486,61.6,7.9,13974,3852,5.4,3.5,47188,180334,33.1,7.8,40179,26908,30.9,7.6,40357,26817,2.2,2.5,-,**,26.6,(X),(X),(X),27.0,(X),(X),(X),26.3,(X),(X),(X)
1400000US39035140900,39035140900,"Census Tract 1409, Cuyahoga County, Ohio",718,57,54063,8960,39.0,9.1,54063,27488,61.0,9.1,54063,9752,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,0.0,4.1,-,**,1.9,2.4,-,**,37.9,9.1,52813,31101,0.0,4.1,-,**,35.9,7.4,53125,13096,41.4,8.1,64063,18485,22.7,4.6,45662,16536,534,52,54583,19401,44.2,9.8,56250,30145,55.8,9.8,53333,24215,57.7,11.1,80857,14547,36.0,11.2,39688,24570,6.4,5.5,25667,17879,184,60,45833,7699,51.6,16.8,31250,31860,51.6,16.8,31250,31860,0.0,15.0,-,**,48.4,16.8,62604,31091,38.0,15.8,63125,28030,10.3,8.9,46458,104536,25.3,(X),(X),(X),30.3,(X),(X),(X),7.6,(X),(X),(X)
1400000US39035141000,39035141000,"Census Tract 1410, Cuyahoga County, Ohio",546,75,25040,7079,45.4,12.6,35227,16788,54.0,12.6,13542,5740,0.5,0.9,-,**,0.0,5.3,-,**,0.0,5.3,-,**,0.0,5.3,-,**,0.0,5.3,-,**,5.3,6.2,-,**,41.6,12.0,40250,22351,9.9,6.7,36136,28737,52.0,12.5,15500,20446,27.7,9.8,16042,15691,10.4,10.5,150762,132935,327,81,19188,11171,56.0,17.6,14531,16112,44.0,17.6,34500,79980,22.6,16.0,150244,90622,57.8,18.0,9632,15216,19.6,15.4,14896,7710,219,65,26328,8118,37.9,17.3,28250,9366,19.6,14.5,26250,30983,18.3,11.9,32083,11620,62.1,17.3,25000,19210,50.2,18.2,25278,16720,11.9,12.7,4821,72683,30.8,(X),(X),(X),41.0,(X),(X),(X),15.5,(X),(X),(X)
1400000US39035141100,39035141100,"Census Tract 1411, Cuyahoga County, Ohio",2440,172,36753,5454,74.2,7.4,38526,5905,14.1,5.9,6858,5363,0.0,1.2,-,**,9.8,5.1,47014,10998,0.0,1.2,-,**,0.6,1.0,-,**,1.2,1.4,-,**,1.3,1.4,-,**,73.6,7.5,38825,5989,16.6,4.9,9007,14618,46.6,7.7,41222,11175,23.9,6.2,43097,15863,13.0,3.9,18333,23655,694,161,63958,25868,14.8,9.7,27583,32423,85.2,9.7,74583,24711,60.8,14.9,88092,20809,37.5,14.2,4874,101415,1.7,2.7,-,**,1746,197,30750,10288,43.5,9.3,26156,11746,35.2,8.8,27173,13906,8.2,4.5,20625,21024,56.5,9.3,35527,12055,42.6,9.2,25149,11873,13.9,7.0,60592,8325,19.6,(X),(X),(X),31.7,(X),(X),(X),14.8,(X),(X),(X)
1400000US39035141200,39035141200,"Census Tract 1412, Cuyahoga County, Ohio",1507,114,58766,4427,79.2,6.4,64120,7410,8.2,4.5,57528,33120,1.8,2.8,-,**,9.0,5.0,38071,12604,0.0,2.0,-,**,0.7,1.1,-,**,1.1,1.3,-,**,2.5,1.9,57841,33370,78.0,6.5,64120,7355,12.1,4.8,6250,25934,40.9,5.8,49542,12398,32.5,6.7,109135,11730,14.5,5.3,53056,73335,621,87,110764,10427,34.0,7.7,139107,34378,66.0,7.7,108315,8924,87.0,8.5,118750,21028,13.0,8.5,108080,71180,0.0,4.7,-,**,886,117,40455,6391,63.8,10.7,42473,12622,53.8,11.9,47774,13523,9.9,6.8,31688,8996,36.2,10.7,37936,9247,25.6,10.5,34491,10887,10.6,7.1,58500,44885,16.1,(X),(X),(X),14.2,(X),(X),(X),15.7,(X),(X),(X)
1400000US39035141300,39035141300,"Census Tract 1413, Cuyahoga County, Ohio",804,68,95313,20298,84.1,7.6,104625,16386,9.7,6.2,63929,23801,0.0,3.7,-,**,4.9,6.0,-,**,0.0,3.7,-,**,0.0,3.7,-,**,1.4,2.0,-,**,0.9,1.4,-,**,83.2,7.7,107750,16098,12.8,7.2,16250,34452,29.4,7.4,95469,35639,36.7,6.2,135625,20417,21.1,4.9,83125,11517,460,65,133438,22211,40.7,7.9,172625,69200,59.3,7.9,125156,25284,89.1,6.6,136923,35063,8.9,6.4,39583,28083,2.0,2.7,-,**,344,74,54375,22059,52.0,13.5,53672,11805,29.1,11.1,41250,27612,23.0,9.8,68393,30768,48.0,13.5,56875,75644,22.4,13.0,89479,15426,25.6,14.6,23462,38270,32.0,(X),(X),(X),33.0,(X),(X),(X),26.5,(X),(X),(X)
1400000US39035141400,39035141400,"Census Tract 1414, Cuyahoga County, Ohio",885,73,103750,15056,83.3,6.5,108958,23807,10.7,6.6,21652,22816,0.0,3.3,-,**,4.7,2.5,134167,44190,0.0,3.3,-,**,0.5,0.7,-,**,0.8,1.5,-,**,2.0,2.5,-,**,81.7,6.5,105313,23754,0.0,3.3,-,**,31.2,5.5,95938,22055,45.9,6.9,133125,30684,22.9,5.8,76767,15545,728,80,118833,22813,46.2,7.3,107188,55382,53.8,7.3,120000,25405,80.6,8.1,140673,26611,14.3,6.8,63700,24681,5.1,5.8,-,**,157,50,62426,33178,68.8,16.2,68125,35322,65.0,16.8,58750,35608,3.8,5.1,-,**,31.2,16.2,62279,48621,18.5,9.8,85750,54554,12.7,16.7,-,**,22.4,(X),(X),(X),21.4,(X),(X),(X),17.8,(X),(X),(X)
1400000US39035141500,39035141500,"Census Tract 1415, Cuyahoga County, Ohio",807,52,69750,27176,76.6,9.7,98393,23265,21.3,9.0,11753,11093,2.1,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,2.5,2.9,-,**,75.5,9.7,99196,24092,3.2,3.8,-,**,40.8,10.9,82537,30265,36.6,11.0,41685,59484,19.5,5.9,79844,45020,412,63,110921,17641,39.3,11.6,121923,52667,60.7,11.6,104167,17294,85.4,9.9,119167,17149,12.4,10.0,40580,40690,2.2,2.5,-,**,395,70,22457,6198,40.0,14.0,29091,43797,29.6,14.3,21597,33764,10.4,7.8,75781,91421,60.0,14.0,19327,14145,56.5,13.2,17981,15312,3.5,4.4,-,**,21.9,(X),(X),(X),23.1,(X),(X),(X),20.8,(X),(X),(X)
1400000US39035141601,39035141601,"Census Tract 1416.01, Cuyahoga County, Ohio",723,46,77417,9542,84.9,6.8,78971,7601,9.0,5.6,47083,36122,0.0,4.1,-,**,4.0,3.5,147679,245199,1.0,1.4,-,**,0.0,4.1,-,**,1.1,1.8,-,**,2.6,2.7,-,**,82.3,7.3,79007,7421,0.0,4.1,-,**,35.5,5.6,85729,33761,44.0,6.1,79231,11780,20.5,4.0,57778,28415,432,53,94722,21733,38.2,8.5,104306,46058,61.8,8.5,86250,28197,76.4,8.4,127778,46176,19.2,7.6,83438,19428,4.4,3.8,-,**,291,67,56375,13666,60.1,15.3,57986,6133,50.5,16.0,57969,11866,9.6,7.6,58000,22533,39.9,15.3,46759,18691,32.6,15.1,46157,5438,7.2,7.6,98750,29526,23.0,(X),(X),(X),20.8,(X),(X),(X),26.1,(X),(X),(X)
1400000US39035141602,39035141602,"Census Tract 1416.02, Cuyahoga County, Ohio",588,57,48542,9532,53.1,8.8,51944,17651,45.9,8.6,46389,12695,0.0,5.0,-,**,0.7,1.4,-,**,0.0,5.0,-,**,0.0,5.0,-,**,0.3,0.7,-,**,0.0,5.0,-,**,53.1,8.8,51944,17651,8.0,7.1,30550,18918,34.0,9.4,56136,10925,30.8,7.5,63047,18809,27.2,5.2,42222,13217,301,61,52232,15776,40.2,15.5,63750,21302,59.8,15.5,47037,14737,64.1,13.2,71146,20069,28.2,13.1,41250,35380,7.6,7.5,69464,42849,287,65,39688,17816,64.1,16.2,36538,25663,50.5,14.2,31850,23396,13.6,9.5,57031,32475,35.9,16.2,41250,33683,23.0,10.8,19792,12783,12.9,13.4,-,**,21.4,(X),(X),(X),32.2,(X),(X),(X),10.1,(X),(X),(X)
1400000US39035141700,39035141700,"Census Tract 1417, Cuyahoga County, Ohio",633,42,80938,10244,77.6,6.6,91076,7222,20.9,6.4,50500,26852,0.0,4.6,-,**,1.6,1.9,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,0.0,4.6,-,**,77.6,6.6,91076,7222,0.0,4.6,-,**,38.7,5.3,86985,9925,41.1,5.4,90833,11234,20.2,3.6,53839,2523,365,42,91012,12111,46.6,7.5,98333,16821,53.4,7.5,76779,20930,84.7,7.0,97798,7561,10.7,6.1,41406,19689,4.7,4.8,-,**,268,60,77632,49610,59.3,15.2,54375,52599,53.4,15.6,52250,35958,6.0,5.5,97500,19873,40.7,15.2,85515,65264,34.7,14.7,53542,63188,6.0,6.7,-,**,27.5,(X),(X),(X),37.0,(X),(X),(X),14.6,(X),(X),(X)
1400000US39035150100,39035150100,"Census Tract 1501, Cuyahoga County, Ohio",983,135,22846,3596,0.0,3.0,-,**,99.3,1.1,23032,3658,0.0,3.0,-,**,0.7,1.1,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,3.7,3.8,20789,9395,21.1,7.0,22432,25637,42.4,8.0,23565,6612,32.9,6.1,23688,7876,515,98,27050,9136,32.0,13.4,22974,5742,68.0,13.4,31346,7140,24.7,11.9,51211,5398,60.4,15.5,23638,2004,15.0,12.0,22072,17696,468,123,17670,6940,63.0,13.2,18456,7979,54.1,14.1,19485,6926,9.0,8.0,13542,79749,37.0,13.2,14635,8924,37.0,13.2,14635,8924,0.0,6.2,-,**,27.7,(X),(X),(X),34.6,(X),(X),(X),16.5,(X),(X),(X)
1400000US39035150300,39035150300,"Census Tract 1503, Cuyahoga County, Ohio",735,100,23161,2785,1.4,2.0,-,**,97.7,2.4,23071,2857,0.0,4.0,-,**,0.1,0.7,-,**,0.0,4.0,-,**,0.0,4.0,-,**,0.8,1.3,-,**,0.0,4.0,-,**,1.4,2.0,-,**,1.5,1.9,-,**,30.9,9.8,21511,5320,33.7,10.9,14688,19449,33.9,7.1,26891,3250,506,94,23837,3138,52.6,11.8,21045,8036,47.4,11.8,28750,12823,25.5,16.3,24688,26270,60.9,17.0,21343,4424,13.6,9.1,40313,37324,229,76,20625,8536,55.5,16.0,22734,10438,55.5,16.0,22734,10438,0.0,12.3,-,**,44.5,16.0,18750,13959,44.5,16.0,18750,13959,0.0,12.3,-,**,29.9,(X),(X),(X),29.8,(X),(X),(X),30.1,(X),(X),(X)
1400000US39035150400,39035150400,"Census Tract 1504, Cuyahoga County, Ohio",584,93,16169,2476,1.7,2.6,-,**,93.8,5.4,16779,3005,2.1,3.4,-,**,0.0,5.0,-,**,0.0,5.0,-,**,2.4,3.9,-,**,0.0,5.0,-,**,2.4,3.9,-,**,1.7,2.6,-,**,13.5,8.9,16211,7789,28.8,11.1,7214,5991,32.4,10.6,23285,10157,25.3,7.2,19667,9629,385,76,23272,9680,59.5,13.0,13102,8235,40.5,13.0,37188,13374,24.2,12.0,37188,32297,70.6,12.8,15109,6900,5.2,5.4,36136,8432,199,69,12168,2665,58.8,19.2,12917,4515,48.2,18.8,14667,4250,10.6,14.9,-,**,41.2,19.2,10893,5516,41.2,19.2,10893,5516,0.0,14.0,-,**,42.8,(X),(X),(X),47.3,(X),(X),(X),34.2,(X),(X),(X)
1400000US39035151100,39035151100,"Census Tract 1511, Cuyahoga County, Ohio",679,99,20069,9934,4.0,4.3,55515,65755,89.1,7.8,16193,12312,0.0,4.3,-,**,0.0,4.3,-,**,0.0,4.3,-,**,6.9,6.2,-,**,0.0,4.3,-,**,8.5,6.8,-,**,4.0,4.3,55515,65755,1.2,2.1,-,**,27.0,11.0,25133,4507,51.4,11.8,9593,12793,20.5,7.7,25341,14133,259,82,57132,31548,42.1,18.8,27154,48751,57.9,18.8,75500,20494,43.6,21.6,30875,76963,32.8,24.4,56985,21147,23.6,18.6,76172,114968,420,94,8966,1680,55.7,15.5,8942,1860,45.5,18.5,9631,2552,10.2,11.2,-,**,44.3,15.5,9013,4584,41.4,15.0,8714,5189,2.9,4.0,-,**,33.0,(X),(X),(X),58.7,(X),(X),(X),17.1,(X),(X),(X)
1400000US39035151200,39035151200,"Census Tract 1512, Cuyahoga County, Ohio",886,84,16389,6054,6.2,4.6,34107,41711,86.8,6.1,14909,6291,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,0.0,3.3,-,**,7.0,3.7,14342,39994,0.0,3.3,-,**,6.2,4.6,34107,41711,2.9,2.8,7188,22309,40.1,8.8,17574,11609,42.0,8.9,14659,8010,15.0,2.7,25956,18832,243,68,26250,15655,60.5,13.0,15234,20955,39.5,13.0,43750,27430,29.2,14.8,52188,29475,59.3,16.7,18088,21357,11.5,12.8,-,**,643,93,13149,3754,53.2,11.5,12917,4975,44.5,11.7,10357,3699,8.7,6.2,60000,21045,46.8,11.5,13348,12175,46.8,11.5,13348,12175,0.0,4.6,-,**,29.9,(X),(X),(X),19.8,(X),(X),(X),31.3,(X),(X),(X)
1400000US39035151300,39035151300,"Census Tract 1513, Cuyahoga County, Ohio",1222,113,16176,4451,21.9,5.4,13030,6575,77.4,5.5,18701,4413,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.0,2.4,-,**,0.7,1.0,-,**,0.0,2.4,-,**,21.9,5.4,13030,6575,0.0,2.4,-,**,9.2,4.1,53864,129304,35.8,8.5,16300,7684,55.0,8.3,14159,2253,514,86,34231,8642,28.8,9.0,38889,40331,71.2,9.0,31406,10966,75.3,12.7,36875,13843,13.4,7.8,33750,16069,11.3,10.3,19359,13831,708,114,9962,1523,57.1,10.5,10813,1874,57.1,10.5,10813,1874,0.0,4.1,-,**,42.9,10.5,9522,831,42.9,10.5,9522,831,0.0,4.1,-,**,32.3,(X),(X),(X),21.2,(X),(X),(X),38.8,(X),(X),(X)
1400000US39035151400,39035151400,"Census Tract 1514, Cuyahoga County, Ohio",489,81,25590,4584,7.2,7.2,24917,520562,91.2,7.7,25347,4818,1.6,2.8,-,**,0.0,5.9,-,**,0.0,5.9,-,**,0.0,5.9,-,**,0.0,5.9,-,**,0.0,5.9,-,**,7.2,7.2,24917,520441,10.2,8.2,"2,500-",***,28.0,8.2,29583,15131,31.5,9.2,21929,11822,30.3,7.3,27361,30686,278,64,41250,23666,53.2,12.9,27833,22433,46.8,12.9,54318,16047,44.6,17.1,45469,2695,50.7,17.7,27917,10276,4.7,5.1,-,**,211,75,21495,2610,58.8,17.4,19250,9409,55.5,19.1,20114,8718,3.3,7.3,-,**,41.2,17.4,22179,2611,17.1,13.1,20962,14657,24.2,19.1,23173,3594,23.9,(X),(X),(X),35.3,(X),(X),(X),9.0,(X),(X),(X)
1400000US39035151500,39035151500,"Census Tract 1515, Cuyahoga County, Ohio",461,85,20125,5764,3.7,3.9,-,**,96.3,3.9,20333,5619,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,0.0,6.3,-,**,3.7,3.9,-,**,2.8,4.8,-,**,33.8,11.1,20147,13838,37.5,10.1,23646,10820,25.8,6.6,19464,12689,247,57,16898,20863,47.0,13.6,9500,12939,53.0,13.6,51042,38238,22.7,14.1,85435,42719,68.0,14.0,9595,7662,9.3,7.6,53854,20591,214,63,20667,3151,36.0,15.9,29375,9614,22.0,12.2,20481,13297,14.0,10.5,31705,23611,64.0,15.9,18813,4622,52.8,15.2,17212,8164,11.2,12.3,-,**,56.8,(X),(X),(X),66.4,(X),(X),(X),45.8,(X),(X),(X)
1400000US39035151600,39035151600,"Census Tract 1516, Cuyahoga County, Ohio",678,120,28010,9990,3.5,3.5,38958,11236,92.3,6.2,23833,10555,0.0,4.3,-,**,0.0,4.3,-,**,0.0,4.3,-,**,2.8,4.5,-,**,1.3,1.9,-,**,0.0,4.3,-,**,3.5,3.5,38958,11236,4.1,4.8,-,**,38.2,13.2,14145,18093,40.7,10.1,29677,5847,17.0,6.6,27847,21899,243,84,31494,6264,39.5,21.4,17321,21144,60.5,21.4,35066,6642,29.6,18.0,52857,17455,35.0,17.1,21875,14870,35.4,21.9,30729,26896,435,105,16420,10400,48.7,13.4,27798,12379,48.7,13.4,27798,12379,0.0,6.7,-,**,51.3,13.4,10139,7748,49.4,13.9,9873,6604,1.8,2.6,-,**,29.2,(X),(X),(X),38.7,(X),(X),(X),18.9,(X),(X),(X)
1400000US39035151700,39035151700,"Census Tract 1517, Cuyahoga County, Ohio",518,85,18409,2864,5.2,4.1,15893,25151,90.9,6.0,18597,4315,0.0,5.6,-,**,0.6,1.5,-,**,0.0,5.6,-,**,0.0,5.6,-,**,3.3,4.9,-,**,5.4,5.7,-,**,3.1,2.8,33750,33871,12.9,9.4,17650,18300,23.0,9.0,14948,26647,36.7,11.0,16250,10540,27.4,8.4,29500,24369,290,76,18850,3348,39.0,13.0,12760,6866,61.0,13.0,29250,19418,31.7,16.2,49107,18733,63.1,16.9,13250,7961,5.2,6.1,-,**,228,70,14167,6124,52.2,17.6,8958,1396,52.2,17.6,8958,1396,0.0,12.3,-,**,47.8,17.6,39531,23990,42.5,16.4,50074,36322,5.3,6.6,-,**,47.1,(X),(X),(X),48.3,(X),(X),(X),38.2,(X),(X),(X)
1400000US39035151800,39035151800,"Census Tract 1518, Cuyahoga County, Ohio",775,91,14872,11578,2.8,2.8,52143,24563,95.1,3.8,14974,12047,0.0,3.8,-,**,0.0,3.8,-,**,0.0,3.8,-,**,1.3,2.1,-,**,0.8,1.3,-,**,0.0,3.8,-,**,2.8,2.8,52143,24563,1.8,2.7,-,**,18.2,7.5,20125,25481,53.8,8.8,14353,14558,26.2,7.1,19896,9746,348,67,28125,13343,37.4,12.3,10469,7295,62.6,12.3,43333,8049,35.3,13.0,38750,26655,51.4,13.8,14917,23469,13.2,6.7,37500,34159,427,88,10292,4006,58.8,13.4,12014,9154,56.9,13.4,11458,7061,1.9,2.7,-,**,41.2,13.4,9276,3683,41.2,13.4,9276,3683,0.0,6.8,-,**,55.1,(X),(X),(X),63.2,(X),(X),(X),48.5,(X),(X),(X)
1400000US39035152101,39035152101,"Census Tract 1521.01, Cuyahoga County, Ohio",996,90,71786,17803,79.8,8.2,76094,18908,18.7,8.2,68816,23053,0.0,3.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.8,1.2,-,**,0.7,1.1,-,**,0.8,1.2,-,**,79.8,8.2,76094,18908,0.0,3.0,-,**,34.7,7.5,88750,21795,38.7,7.7,70060,19649,26.6,4.3,50972,17313,590,76,81898,7556,42.5,6.1,89844,29252,57.5,6.1,67188,14255,78.3,9.7,91471,14639,21.0,10.0,62931,15475,0.7,1.7,-,**,406,90,55417,7354,61.3,15.7,56202,13847,55.7,16.4,57308,17147,5.7,6.0,-,**,38.7,15.7,54375,18986,30.5,16.2,52788,15329,8.1,7.1,-,**,26.1,(X),(X),(X),24.9,(X),(X),(X),27.8,(X),(X),(X)
1400000US39035152102,39035152102,"Census Tract 1521.02, Cuyahoga County, Ohio",1889,129,47626,10451,64.3,5.0,48537,5180,34.9,4.9,40784,9302,0.0,1.6,-,**,0.7,1.2,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.0,1.6,-,**,0.6,1.0,-,**,63.7,5.0,48421,5846,0.8,1.4,-,**,36.4,6.1,52641,8217,45.7,7.0,41360,10935,17.1,5.8,40243,10666,1110,139,44702,13756,62.3,10.7,43006,6163,37.7,10.7,60313,23842,56.2,10.5,68229,10490,41.3,10.4,33125,22648,2.5,3.1,-,**,779,142,41450,10156,51.6,13.5,42500,12432,50.6,13.6,41786,12471,1.0,1.8,-,**,48.4,13.5,40114,15118,42.2,13.6,35625,15423,6.2,7.6,-,**,26.8,(X),(X),(X),34.8,(X),(X),(X),15.5,(X),(X),(X)
1400000US39035152201,39035152201,"Census Tract 1522.01, Cuyahoga County, Ohio",1786,136,30988,2375,31.7,5.6,37667,11902,65.3,6.3,29602,3305,0.0,1.7,-,**,1.1,1.2,-,**,0.0,1.7,-,**,2.0,2.4,-,**,0.0,1.7,-,**,5.3,4.1,31350,35316,30.2,6.0,39917,14210,6.2,3.8,30707,28455,39.8,6.9,31657,2521,38.1,7.5,33292,14650,15.8,4.4,27571,4689,624,117,39107,25032,48.4,11.0,26429,15183,51.6,11.0,53261,18006,42.9,9.4,61071,15121,49.2,11.1,25679,6251,7.9,8.1,-,**,1162,152,26761,7700,50.1,9.7,20208,3116,44.8,9.5,20563,3251,5.2,5.1,16815,42294,49.9,9.7,31092,1376,46.5,9.8,30739,2935,3.4,4.0,36923,62448,29.4,(X),(X),(X),33.2,(X),(X),(X),22.5,(X),(X),(X)
1400000US39035152202,39035152202,"Census Tract 1522.02, Cuyahoga County, Ohio",1749,140,37771,4328,55.4,6.0,41321,3613,40.5,5.9,31914,7684,0.0,1.7,-,**,1.9,2.2,-,**,0.0,1.7,-,**,0.0,1.7,-,**,2.2,3.5,-,**,2.5,2.9,-,**,54.7,5.9,41136,4268,1.7,1.9,-,**,28.3,7.1,31152,6356,46.7,6.1,42873,5896,23.3,3.8,38807,8219,910,148,43708,7458,39.9,7.5,30859,17773,60.1,7.5,48875,12856,58.5,11.6,63182,14867,34.9,10.5,13365,25582,6.6,4.7,33667,6128,839,148,35052,5623,52.8,10.7,38346,10733,48.7,10.7,37831,11972,4.1,3.2,53958,52056,47.2,10.7,33684,16665,39.1,10.5,21638,18703,8.1,5.3,62500,62028,19.8,(X),(X),(X),13.7,(X),(X),(X),26.5,(X),(X),(X)
1400000US39035152301,39035152301,"Census Tract 1523.01, Cuyahoga County, Ohio",1499,135,34034,4617,35.8,5.3,46544,10251,63.6,5.3,31324,4749,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.6,0.9,-,**,0.0,2.0,-,**,35.8,5.3,46544,10251,8.3,5.4,21125,20947,37.3,6.9,35512,10973,37.7,6.9,42964,8347,16.7,3.4,21711,8545,481,102,46103,11443,49.7,11.9,26760,23850,50.3,11.9,50781,14297,55.9,13.4,58125,22510,31.8,15.0,24957,43211,12.3,11.8,26453,24999,1018,166,30112,5018,57.3,11.0,23438,7997,52.8,10.5,21488,7973,4.5,4.0,30952,5259,42.7,11.0,34784,6383,36.5,10.8,32097,5183,6.2,6.9,-,**,21.0,(X),(X),(X),26.0,(X),(X),(X),18.7,(X),(X),(X)
1400000US39035152302,39035152302,"Census Tract 1523.02, Cuyahoga County, Ohio",1734,62,48879,6318,64.9,5.9,49844,15741,33.8,6.5,48333,17024,1.3,2.1,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,0.5,0.8,-,**,64.4,6.0,49594,15023,2.2,2.5,-,**,32.9,7.3,47204,9628,43.3,6.4,66648,10681,21.6,3.3,31964,6481,1192,125,57500,7706,47.8,6.9,52105,11734,52.2,6.9,59348,8384,59.6,8.5,72743,9871,38.0,8.6,21576,18817,2.3,3.4,-,**,542,117,38281,11982,64.8,11.2,27708,12157,59.0,11.3,25000,11979,5.7,4.5,88125,48869,35.2,11.2,47852,5732,29.3,12.5,46629,13730,5.9,9.1,-,**,29.4,(X),(X),(X),31.1,(X),(X),(X),25.6,(X),(X),(X)
